code,name,market,unknown1,unknown2,unknown3,price,bonus1,bonus2
143142,17武投01,1,10,0,3,100.000,0,0
143143,17鹏博债,1,10,25,3,101.000,0,0
143144,17祥鹏01,1,10,0,3,100.200,0,0
143145,17皖盐债,1,10,0,3,100.000,0,0
143146,17恒信01,1,10,21,3,100.400,0,0
143147,17特变01,1,10,16,3,99.500,0,0
143148,17特变02,1,10,5,3,101.250,0,0
143149,17广汇01,1,10,43,3,94.990,0,0
143150,17金玛02,1,10,18,3,99.780,0,0
143151,17国信一,1,10,40,3,100.450,0,0
143152,17国信二,1,10,66,3,98.650,0,0
143153,17圆融01,1,10,15,3,100.100,0,0
143154,17光证G1,1,10,125,3,100.500,0,0
143155,17光证G2,1,10,129,3,100.800,0,0
143156,17港务01,1,10,12,3,99.500,0,0
143157,17华融G1,1,10,262,3,100.500,0,0
143158,17银河G1,1,10,13,3,101.200,0,0
143159,17联想01,1,10,136,3,99.200,0,0
143160,17电投05,1,10,22,3,100.600,0,0
143161,17电投06,1,10,25,3,101.250,0,0
143162,17电投07,1,10,36,3,100.490,0,0
143163,17电投08,1,10,0,3,100.000,0,0
143164,17建屋01,1,10,0,3,100.000,0,0
143165,17世茂G1,1,10,5,3,99.200,0,0
143166,17光控01,1,10,8,3,100.500,0,0
143167,17光控02,1,10,0,3,100.000,0,0
143168,17南传02,1,10,83,3,101.000,0,0
143169,17兵装05,1,10,119,3,99.500,0,0
143170,17兵装06,1,10,0,3,100.000,0,0
143171,17杭旅02,1,10,11,3,100.800,0,0
143172,17沪宁01,1,10,0,3,100.000,0,0
143173,17广药01,1,10,90,3,99.750,0,0
143174,17广药02,1,10,46,3,99.700,0,0
143175,17金地01,1,10,31,3,100.540,0,0
143176,17金地02,1,10,0,3,100.000,0,0
143177,17金红02,1,10,12,3,98.200,0,0
143178,17杭金01,1,10,0,3,101.000,0,0
143179,17杭金02,1,10,29,3,99.700,0,0
143180,G17华电2,1,10,208,3,98.900,0,0
143181,G17华电3,1,10,83,3,97.480,0,0
143182,17建材01,1,10,5,3,100.700,0,0
143183,17建材02,1,10,7,3,103.000,0,0
143184,17巨化01,1,10,34,3,98.000,0,0
143185,17湘财01,1,10,0,3,100.000,0,0
143186,17工贸债,1,10,0,3,100.990,0,0
143187,17洪政01,1,10,53,3,101.240,0,0
143188,18长电01,1,10,225,3,100.160,0,0
143189,18蓉产01,1,10,0,3,100.000,0,0
143190,17荣盛02,1,10,45,3,100.470,0,0
143191,17恒信02,1,10,13,3,98.300,0,0
143192,17邮政03,1,10,0,3,100.000,0,0
143193,17电投09,1,10,42,3,100.400,0,0
143194,17电投10,1,10,39,3,99.730,0,0
143195,18格地02,1,10,0,3,100.000,0,0
143196,17张江01,1,10,189,3,100.500,0,0
143197,17晋圣01,1,10,508,3,98.600,0,0
143198,17华鲁01,1,10,20,3,99.420,0,0
143199,17中煤01,1,10,101,3,100.890,0,0
143200,17产发01,1,10,27,3,99.150,0,0
143201,17南山01,1,10,11,3,101.130,0,0
143202,18晶澳01,1,10,0,3,100.000,0,0
143203,17电控01,1,10,91,3,100.380,0,0
143204,17平租02,1,10,41,3,100.600,0,0
143205,17福投01,1,10,13,3,101.500,0,0
143206,17圣泉01,1,10,0,3,100.000,0,0
143207,17皖交03,1,10,13,3,99.500,0,0
143208,17皖交04,1,10,20,3,97.500,0,0
143209,G17光水1,1,10,75,3,99.390,0,0
143210,17合盛01,1,10,0,3,100.000,0,0
143211,17花集01,1,10,0,3,100.410,0,0
143212,17花集02,1,10,20,3,101.000,0,0
143213,17豫高速,1,10,42,3,101.150,0,0
143214,17晋然债,1,10,20,3,97.800,0,0
143215,17京资01,1,10,54,3,101.300,0,0
143216,17京资02,1,10,0,3,100.000,0,0
143217,17华药债,1,10,22,3,101.170,0,0
143218,17清控01,1,10,23,3,101.600,0,0
143219,17昌控01,1,10,10,3,97.600,0,0
143220,17连云港,1,10,67,3,99.800,0,0
143221,17海资02,1,10,25,3,100.850,0,0
143222,17圆融02,1,10,8,3,100.000,0,0
143223,17南水03,1,10,97,3,101.000,0,0
143224,17南水04,1,10,0,3,99.990,0,0
143225,17津投03,1,10,15,3,99.600,0,0
143226,18格地03,1,10,0,3,100.000,0,0
143227,17船重01,1,10,21,3,101.000,0,0
143228,18中煤07,1,10,0,3,100.000,0,0
143229,17国君G1,1,10,3,3,100.940,0,0
143230,17国君G2,1,10,0,3,100.000,0,0
143231,17海通01,1,10,114,3,100.950,0,0
143232,17海通02,1,10,62,3,97.700,0,0
143233,17东方债,1,10,0,3,100.000,0,0
143234,17陕煤01,1,10,6,3,101.030,0,0
143235,17舟交01,1,10,0,3,100.000,0,0
143236,17鲁信01,1,10,4,3,97.780,0,0
143237,17苏新02,1,10,20,3,98.700,0,0
143238,17普天01,1,10,22,3,100.490,0,0
143239,17电投11,1,10,75,3,100.430,0,0
143240,17电投12,1,10,500,3,100.000,0,0
143241,17南山02,1,10,416,3,100.190,0,0
143242,17首农02,1,10,4,3,100.000,0,0
143243,17光大01,1,10,208,3,101.420,0,0
143244,17光大02,1,10,0,3,100.000,0,0
143245,17电投13,1,10,129,3,100.400,0,0
143246,17电投14,1,10,62,3,99.900,0,0
143247,17浦土02,1,10,0,3,100.000,0,0
143248,18杭金03,1,10,0,3,100.000,0,0
143249,G17华电4,1,10,121,3,100.880,0,0
143250,18杭金04,1,10,0,3,100.000,0,0
143251,17荣盛03,1,10,0,3,100.000,0,0
143252,17鄂资01,1,10,21,3,96.000,0,0
143253,17豫电02,1,10,31,3,99.000,0,0
143254,17国联01,1,10,125,3,99.900,0,0
143255,17中油01,1,10,533,3,100.580,0,0
143256,17泰瑞01,1,10,10,3,96.350,0,0
143257,17广电01,1,10,8,3,101.880,0,0
143258,17洋河02,1,10,0,3,100.000,0,0
143259,18闽能02,1,10,0,3,100.000,0,0
143260,17国投01,1,10,72,3,100.450,0,0
143261,17百联01,1,10,23,3,100.000,0,0
143263,17平租04,1,10,31,3,100.800,0,0
143264,17港务02,1,10,625,3,100.900,0,0
143265,17泰达02,1,10,50,3,99.170,0,0
143266,17光大03,1,10,0,3,100.000,0,0
143267,17光大04,1,10,0,3,100.000,0,0
143268,17远东四,1,10,21,3,100.400,0,0
143269,17远东五,1,10,28,3,101.000,0,0
143270,17东港01,1,10,40,3,97.950,0,0
143271,17南铝债,1,10,4,3,100.700,0,0
143272,17建发01,1,10,16,3,100.700,0,0
143273,17两江01,1,10,416,3,101.600,0,0
143274,17君华01,1,10,0,3,100.000,0,0
143275,17沪国01,1,10,4,3,101.000,0,0
143276,17川电01,1,10,83,3,100.200,0,0
143277,17瑞控03,1,10,0,3,100.000,0,0
143278,17信债01,1,10,0,3,100.000,0,0
143280,17宁资债,1,10,0,3,100.000,0,0
143281,18张江02,1,10,0,3,100.000,0,0
143282,17平租05,1,10,41,3,99.040,0,0
143283,17江海G1,1,10,416,3,99.940,0,0
143284,17鑫海02,1,10,22,3,102.000,0,0
143285,G17风电1,1,10,62,3,100.070,0,0
143286,17杭汽01,1,10,0,3,99.600,0,0
143287,17联投01,1,10,41,3,98.900,0,0
143288,17国联02,1,10,70,3,99.500,0,0
143289,18鲁商01,1,10,0,3,100.000,0,0
143290,17广汇02,1,10,55,3,100.000,0,0
143291,17渝高01,1,10,0,3,100.000,0,0
143292,17津投05,1,10,16,3,99.400,0,0
143293,18川发02,1,10,37,3,99.800,0,0
143294,17银河G2,1,10,21,3,101.400,0,0
143295,17象屿01,1,10,108,3,100.350,0,0
143296,17富宇02,1,10,7,3,70.000,0,0
143297,17大华01,1,10,0,3,100.000,0,0
143298,17兵装07,1,10,39,3,101.600,0,0
143299,17兵装08,1,10,31,3,100.000,0,0
143300,17兵装09,1,10,0,3,100.000,0,0
143301,17海通03,1,10,15,3,103.080,0,0
143302,17中科02,1,10,0,3,100.000,0,0
143303,17北方02,1,10,3,3,99.300,0,0
143304,17江铜01,1,10,23,3,101.000,0,0
143305,17电建债,1,10,0,3,100.000,0,0
143306,17不动01,1,10,6,3,100.630,0,0
143307,17福投02,1,10,0,3,100.000,0,0
143308,17世茂G2,1,10,0,3,100.600,0,0
143309,18苏通01,1,10,41,3,101.480,0,0
143310,17建租01,1,10,9,3,100.800,0,0
143311,17义乌01,1,10,69,3,99.550,0,0
143312,17义乌02,1,10,0,3,100.000,0,0
143313,17华药02,1,10,138,3,99.220,0,0
143314,17居然01,1,10,0,3,100.000,0,0
143315,17广汇G2,1,10,0,3,100.000,0,0
143316,17三鼎02,1,10,5,3,104.000,0,0
143317,18五资02,1,10,0,3,100.000,0,0
143318,17六建01,1,10,0,3,100.000,0,0
143319,17农投01,1,10,0,3,98.100,0,0
143320,17晋中01,1,10,252,3,99.290,0,0
143321,17金玛03,1,10,76,3,99.500,0,0
143322,17金玛04,1,10,14,3,96.990,0,0
143323,17首创债,1,10,12,3,100.500,0,0
143324,17苏保债,1,10,36,3,101.700,0,0
143325,17光证G3,1,10,5,3,101.500,0,0
143326,17光证G4,1,10,0,3,101.750,0,0
143327,17招商G1,1,10,5,3,101.000,0,0
143328,17中材03,1,10,41,3,98.100,0,0
143329,G17三峡3,1,10,208,3,99.140,0,0
143330,18华数02,1,10,0,3,100.000,0,0
143331,17广汇03,1,10,34,3,97.870,0,0
143332,17世茂G3,1,10,0,3,100.000,0,0
143333,17江海G2,1,10,416,3,99.440,0,0
143334,17蓉工01,1,10,25,3,98.060,0,0
143335,17国元01,1,10,208,3,98.400,0,0
143336,17海通04,1,10,0,3,100.000,0,0
143337,17国君G3,1,10,0,3,100.000,0,0
143338,17益佰01,1,10,0,3,100.000,0,0
143339,17卓越01,1,10,270,3,98.700,0,0
143340,17老窖01,1,10,125,3,98.600,0,0
143341,17南京01,1,10,22,3,101.500,0,0
143342,17招商G2,1,10,0,3,100.000,0,0
143343,17洪政02,1,10,26,3,101.900,0,0
143344,17红星01,1,10,0,3,102.000,0,0
143345,17红星02,1,10,0,3,100.000,0,0
143346,17科工01,1,10,208,3,100.460,0,0
143347,G17能源1,1,10,78,3,100.350,0,0
143348,17五资01,1,10,333,3,100.000,0,0
143349,17天图02,1,10,35,3,97.810,0,0
143351,17花集03,1,10,62,3,100.000,0,0
143352,18翔业01,1,10,0,3,100.000,0,0
143353,17中车G1,1,10,41,3,98.610,0,0
143354,17中车G2,1,10,50,3,103.320,0,0
143355,17国控01,1,10,208,3,100.420,0,0
143356,17日照01,1,10,125,3,99.020,0,0
143357,17工投02,1,10,0,3,100.000,0,0
143358,17天风02,1,10,208,3,100.290,0,0
143359,17华汇01,1,10,0,3,100.000,0,0
143360,17川发01,1,10,5,3,102.800,0,0
143361,17中冶01,1,10,0,3,100.000,0,0
143362,17三鼎03,1,10,60,3,100.000,0,0
143363,18广汇G1,1,10,0,3,100.000,0,0
143364,17北控02,1,10,0,3,100.000,0,0
143365,17九华旅,1,10,27,3,100.250,0,0
143366,17环能01,1,10,140,3,101.080,0,0
143367,17金证01,1,10,0,3,100.000,0,0
143368,17招金01,1,10,0,3,100.800,0,0
143369,17招商G3,1,10,0,3,100.000,0,0
143370,17联合04,1,10,0,3,100.000,0,0
143371,17沪中环,1,10,0,3,100.000,0,0
143372,18核建01,1,10,166,3,101.580,0,0
143373,18核建02,1,10,187,3,101.190,0,0
143374,17红豆01,1,10,152,3,96.760,0,0
143375,17东辰01,1,10,9,3,71.010,0,0
143376,17成龙03,1,10,41,3,100.000,0,0
143377,17穗金控,1,10,20,3,102.970,0,0
143378,17绍交02,1,10,0,3,100.000,0,0
143379,17合盛02,1,10,0,3,100.000,0,0
143380,17华能01,1,10,106,3,102.300,0,0
143381,18宁安02,1,10,0,3,100.000,0,0
143382,17国联03,1,10,208,3,100.150,0,0
143383,17颖泰01,1,10,0,3,100.000,0,0
143385,17富宇03,1,10,8,3,99.900,0,0
143386,18粤控01,1,10,0,3,100.000,0,0
143387,17刚股01,1,10,0,3,100.000,0,0
143388,17如意01,1,10,125,3,100.000,0,0
143389,17永钢01,1,10,0,3,101.450,0,0
143390,17永钢02,1,10,1083,3,100.000,0,0
143391,17金玛05,1,10,5,3,99.120,0,0
143392,18招商G6,1,10,0,3,100.000,0,0
143394,17招金02,1,10,2,3,101.350,0,0
143395,17汇鸿01,1,10,29,3,100.100,0,0
143396,17浙旅01,1,10,15,3,99.850,0,0
143397,18闽电01,1,10,0,3,100.000,0,0
143398,17中船01,1,10,0,3,100.000,0,0
143399,17中船02,1,10,0,3,100.000,0,0
143400,17精工01,1,10,0,3,100.000,0,0
143401,17开旅01,1,10,0,3,100.000,0,0
143402,17远洋01,1,10,0,3,100.000,0,0
143403,17三福01,1,10,0,3,100.000,0,0
143404,17三福02,1,10,0,3,100.000,0,0
143405,17新大01,1,10,0,3,100.000,0,0
143406,17新大02,1,10,260,3,100.000,0,0
143407,17不动02,1,10,0,3,100.000,0,0
143408,18招金02,1,10,0,3,100.000,0,0
143409,17万向01,1,10,0,3,100.000,0,0
143410,17义乌03,1,10,12,3,101.000,0,0
143411,17航租01,1,10,208,3,100.660,0,0
143412,17星星01,1,10,0,3,100.000,0,0
143413,17贵产01,1,10,41,3,100.000,0,0
143414,17兴泸03,1,10,16,3,101.900,0,0
143415,18钢钒02,1,10,0,3,100.000,0,0
143416,17中信G3,1,10,209,3,101.450,0,0
143417,17中信G4,1,10,0,3,100.000,0,0
143418,17亚通01,1,10,12,3,99.990,0,0
143419,18津投05,1,10,0,3,100.000,0,0
143420,18津投06,1,10,0,3,100.000,0,0
143421,18新发01,1,10,12,3,102.600,0,0
143422,18复药01,1,10,0,3,100.000,0,0
143423,17联讯01,1,10,0,3,100.000,0,0
143424,17绍交03,1,10,0,3,100.000,0,0
143425,17歌山01,1,10,62,3,99.500,0,0
143426,17绍城投,1,10,0,3,100.000,0,0
143427,17红星03,1,10,0,3,100.000,0,0
143429,17三鼎04,1,10,41,3,99.760,0,0
143430,18三峡01,1,10,0,3,100.000,0,0
143431,17泰瑞02,1,10,38,3,95.880,0,0
143432,18云工01,1,10,0,3,100.000,0,0
143433,17陕能02,1,10,416,3,98.700,0,0
143434,17陕能03,1,10,791,3,99.830,0,0
143435,17紫江01,1,10,0,3,100.000,0,0
143436,17海科01,1,10,21,3,100.000,0,0
143437,17新大03,1,10,0,3,100.000,0,0
143438,17乌资01,1,10,166,3,99.660,0,0
143439,17昌润01,1,10,0,3,100.000,0,0
143440,18熊猫01,1,10,0,3,100.000,0,0
143441,17贵安01,1,10,0,3,100.000,0,0
143442,18光水01,1,10,0,3,100.000,0,0
143443,17中民G1,1,10,2,3,92.980,0,0
143445,17南传03,1,10,0,3,100.000,0,0
143446,18复星01,1,10,28,3,100.000,0,0
143447,18力控01,1,10,39,3,100.000,0,0
143448,18大华01,1,10,0,3,100.000,0,0
143449,18航租01,1,10,125,3,102.100,0,0
143450,18绿城01,1,10,1,3,101.950,0,0
143451,18市北02,1,10,0,3,100.000,0,0
143452,18国都G1,1,10,0,3,100.000,0,0
143453,18吉高01,1,10,188,3,103.660,0,0
143454,18路桥01,1,10,0,3,100.000,0,0
143455,18红狮01,1,10,17,3,100.000,0,0
143456,18新大01,1,10,0,3,100.000,0,0
143457,18新大02,1,10,2,3,33.700,0,0
143458,18成大01,1,10,0,3,100.000,0,0
143459,18宝丰01,1,10,0,3,100.000,0,0
143460,18招商G1,1,10,0,3,100.000,0,0
143461,18紫金01,1,10,20,3,103.100,0,0
143462,18东风01,1,10,0,3,100.000,0,0
143463,18延长01,1,10,291,3,102.800,0,0
143464,18海通04,1,10,0,3,100.000,0,0
143465,18亦庄02,1,10,0,3,100.000,0,0
143466,18中银01,1,10,19,3,101.700,0,0
143467,18联想01,1,10,416,3,102.050,0,0
143468,18国联01,1,10,208,3,100.560,0,0
143469,18建材09,1,10,0,3,100.000,0,0
143470,18建材10,1,10,0,3,100.000,0,0
143471,18新业01,1,10,0,3,100.000,0,0
143473,18陕投01,1,10,208,3,101.120,0,0
143474,18陕投02,1,10,0,3,100.000,0,0
143475,18建材01,1,10,0,3,100.000,0,0
143476,18台金01,1,10,0,3,100.000,0,0
143477,18贵安01,1,10,0,3,100.000,0,0
143478,18皖投01,1,10,250,3,103.210,0,0
143479,18浦建01,1,10,0,3,100.000,0,0
143480,18海通01,1,10,229,3,102.700,0,0
143481,18东辰01,1,10,2,3,109.000,0,0
143482,18京资01,1,10,23,3,101.560,0,0
143483,18京资02,1,10,125,3,105.080,0,0
143484,18房信01,1,10,0,3,100.000,0,0
143485,18房信02,1,10,0,3,100.000,0,0
143486,18南水02,1,10,0,3,100.000,0,0
143487,18帝泰01,1,10,3,3,98.800,0,0
143488,18复星02,1,10,0,3,100.000,0,0
143489,18渝高01,1,10,16,3,102.090,0,0
143490,18武商01,1,10,0,3,100.000,0,0
143492,18银河G1,1,10,52,3,102.750,0,0
143493,18象屿01,1,10,0,3,100.000,0,0
143494,18香江01,1,10,0,3,100.000,0,0
143495,18豫高01,1,10,20,3,101.700,0,0
143496,18沪资01,1,10,20,3,102.600,0,0
143497,18天风01,1,10,625,3,100.070,0,0
143498,18国信三,1,10,0,3,100.000,0,0
143499,18深航02,1,10,11,3,102.400,0,0
143500,18公用01,1,10,0,3,102.700,0,0
143501,18南山03,1,10,104,3,99.660,0,0
143502,18铁建Y1,1,10,1,3,103.200,0,0
143503,18招金01,1,10,0,3,103.000,0,0
143504,18华能01,1,10,0,3,102.610,0,0
143505,18舟交01,1,10,1,3,102.000,0,0
143507,18建材02,1,10,33,3,102.300,0,0
143508,18榕投01,1,10,0,3,100.000,0,0
143509,18宜华01,1,10,0,3,100.000,0,0
143510,18龙湖01,1,10,501,3,101.550,0,0
143511,18南报01,1,10,0,3,100.000,0,0
143512,18中信G1,1,10,62,3,102.050,0,0
143513,18国控01,1,10,0,3,100.000,0,0
143514,18璞泰来,1,10,0,3,100.000,0,0
143515,18粤桥01,1,10,0,3,100.000,0,0
143516,18当代01,1,10,0,3,100.000,0,0
143517,18锦江01,1,10,4,3,103.000,0,0
143518,G18临港1,1,10,0,3,100.000,0,0
143519,G18临港2,1,10,0,3,101.600,0,0
143520,18金地01,1,10,41,3,101.570,0,0
143522,18吉高02,1,10,245,3,104.500,0,0
143523,18宁安01,1,10,0,3,100.000,0,0
143524,18信通01,1,10,0,3,100.000,0,0
143525,G18光水1,1,10,0,3,100.000,0,0
143526,18老窖01,1,10,3,3,101.960,0,0
143527,18华药01,1,10,0,3,100.000,0,0
143528,18国君G1,1,10,0,3,100.000,0,0
143529,18海通02,1,10,541,3,102.710,0,0
143530,18陕投03,1,10,337,3,100.490,0,0
143531,18陕投04,1,10,0,3,103.400,0,0
143532,18绍城01,1,10,208,3,100.500,0,0
143533,18国投01,1,10,0,3,101.200,0,0
143534,18天风02,1,10,375,3,100.930,0,0
143535,18荣和01,1,10,0,3,100.000,0,0
143536,18复星03,1,10,0,3,100.000,0,0
143537,18五资01,1,10,4,3,100.170,0,0
143538,18陆债01,1,10,0,3,100.000,0,0
143539,18凤祥01,1,10,25,3,101.000,0,0
143540,18栖建01,1,10,416,3,100.000,0,0
143541,18南资01,1,10,0,3,100.000,0,0
143542,18钢钒01,1,10,10,3,100.000,0,0
143544,G18华综1,1,10,10,3,100.900,0,0
143546,18福日01,1,10,0,3,100.000,0,0
143547,18旭辉03,1,10,0,3,100.000,0,0
143548,18海科01,1,10,22,3,99.500,0,0
143549,18珠实01,1,10,0,3,100.000,0,0
143550,18华夏01,1,10,0,3,98.000,0,0
143551,18华夏02,1,10,73,3,100.000,0,0
143552,18市政01,1,10,0,3,100.000,0,0
143553,18市政02,1,10,41,3,101.850,0,0
143554,18国信一,1,10,291,3,101.200,0,0
143555,18国信二,1,10,16,3,101.400,0,0
143556,18特变01,1,10,0,3,100.000,0,0
143557,18特变02,1,10,0,3,100.000,0,0
143559,18桂交01,1,10,72,3,101.190,0,0
143560,18豫高02,1,10,0,3,100.000,0,0
143561,18航集01,1,10,41,3,101.490,0,0
143562,18川发01,1,10,11,3,102.920,0,0
143563,18张江01,1,10,0,3,100.700,0,0
143564,18京投03,1,10,500,3,102.320,0,0
143565,18京投04,1,10,62,3,100.670,0,0
143566,18不动01,1,10,0,3,100.000,0,0
143567,18住总01,1,10,3,3,100.000,0,0
143569,18国控02,1,10,0,3,100.000,0,0
143570,18兵器01,1,10,3,3,101.250,0,0
143571,18南水01,1,10,1,3,101.270,0,0
143572,18南京01,1,10,20,3,101.610,0,0
143573,18杭金01,1,10,20,3,101.000,0,0
143574,18杭金02,1,10,0,3,100.000,0,0
143575,18光证G1,1,10,69,3,101.100,0,0
143576,18光证G2,1,10,20,3,101.920,0,0
143577,18南山01,1,10,0,3,100.000,0,0
143578,18南山02,1,10,0,3,100.000,0,0
143579,18军工债,1,10,0,3,100.000,0,0
143580,18穗发01,1,10,0,3,102.200,0,0
143581,18象屿02,1,10,34,3,100.000,0,0
143582,18中化01,1,10,125,3,101.530,0,0
143583,18龙湖03,1,10,83,3,99.350,0,0
143584,18电投01,1,10,115,3,100.900,0,0
143585,18深燃01,1,10,2,3,101.100,0,0
143586,18神州01,1,10,0,3,100.000,0,0
143587,18航集02,1,10,0,3,100.000,0,0
143588,18沪国01,1,10,6,3,101.890,0,0
143589,18建材03,1,10,0,3,100.000,0,0
143590,18建材04,1,10,4,3,100.600,0,0
143591,18鲁金02,1,10,0,3,100.900,0,0
143592,18能建01,1,10,0,3,100.000,0,0
143593,18招金03,1,10,0,3,100.000,0,0
143594,18华数01,1,10,0,3,100.000,0,0
143595,18君华01,1,10,17,3,101.000,0,0
143596,18华胜01,1,10,0,3,100.000,0,0
143598,18陕煤01,1,10,2,3,101.800,0,0
143599,18甬投01,1,10,12,3,99.800,0,0
143600,18阳集01,1,10,0,3,100.000,0,0
143601,18深航04,1,10,0,3,100.000,0,0
143602,18雅砻01,1,10,0,3,100.000,0,0
143603,18同济01,1,10,0,3,100.000,0,0
143604,18同济02,1,10,0,3,100.000,0,0
143605,18扬城控,1,10,33,3,102.850,0,0
143606,18鹏博债,1,10,0,3,100.000,0,0
143607,18国君G2,1,10,9,3,101.090,0,0
143608,18威国01,1,10,56,3,100.700,0,0
143609,18津创01,1,10,0,3,100.000,0,0
143610,18新工01,1,10,4,3,100.700,0,0
143611,18新工02,1,10,0,3,100.000,0,0
143612,18绍城02,1,10,0,3,100.000,0,0
143613,18市北01,1,10,625,3,98.010,0,0
143614,18景国01,1,10,0,3,100.000,0,0
143615,18远海01,1,10,245,3,101.360,0,0
143616,18浙能01,1,10,6,3,102.600,0,0
143617,18迈科01,1,10,0,3,100.000,0,0
143619,18歌山01,1,10,33,3,98.000,0,0
143620,18国科01,1,10,53,3,101.130,0,0
143621,18蓝星02,1,10,0,3,100.000,0,0
143622,18东方02,1,10,0,3,100.000,0,0
143623,18粤电01,1,10,294,3,100.850,0,0
143624,18中科01,1,10,0,3,100.000,0,0
143625,18贵产01,1,10,41,3,101.500,0,0
143626,18招商G2,1,10,0,3,100.900,0,0
143627,18招商G3,1,10,0,3,101.500,0,0
143628,18新业03,1,10,83,3,101.110,0,0
143629,18中凯01,1,10,0,3,100.000,0,0
143630,18华谊01,1,10,0,3,100.000,0,0
143631,18南港01,1,10,0,3,100.000,0,0
143632,18海通03,1,10,291,3,101.710,0,0
143633,18粤财01,1,10,333,3,100.960,0,0
143634,18中冶01,1,10,36,3,101.500,0,0
143635,18中冶02,1,10,41,3,100.800,0,0
143636,18国联G1,1,10,2,3,101.380,0,0
143637,18日照01,1,10,0,3,100.000,0,0
143638,18中煤01,1,10,4,3,101.650,0,0
143639,18中煤02,1,10,0,3,100.000,0,0
143640,18隧道01,1,10,6,3,101.200,0,0
143641,18江海债,1,10,0,3,100.000,0,0
143642,18国电01,1,10,0,3,100.000,0,0
143643,18联想02,1,10,83,3,102.390,0,0
143644,18复地01,1,10,0,3,100.000,0,0
143645,18电投02,1,10,35,3,101.850,0,0
143646,18中租一,1,10,199,3,106.000,0,0
143647,18电投03,1,10,0,3,100.000,0,0
143648,18国投02,1,10,0,3,100.000,0,0
143649,18成龙01,1,10,52,3,100.000,0,0
143650,18绿城07,1,10,83,3,98.660,0,0
143651,18北方01,1,10,0,3,100.000,0,0
143652,18光证G3,1,10,0,3,100.000,0,0
143653,18元禾01,1,10,0,3,102.580,0,0
143654,18泰富01,1,10,72,3,101.670,0,0
143656,18文投01,1,10,0,3,100.000,0,0
143657,18金地03,1,10,4,3,101.500,0,0
143658,18金地04,1,10,0,3,100.000,0,0
143659,18西地01,1,10,0,3,100.000,0,0
143661,18泛海G1,1,10,0,3,100.000,0,0
143662,18国电02,1,10,72,3,100.630,0,0
143663,18苏城01,1,10,29,3,101.680,0,0
143664,18保集01,1,10,29,3,99.980,0,0
143665,18兴泸01,1,10,0,3,100.000,0,0
143666,18远洋01,1,10,0,3,100.000,0,0
143667,18农投01,1,10,41,3,99.810,0,0
143668,18皖高速,1,10,0,3,102.000,0,0
143669,18宁开控,1,10,1,3,103.880,0,0
143670,18中煤03,1,10,70,3,101.200,0,0
143671,18恒安01,1,10,0,3,100.000,0,0
143672,18兴泸02,1,10,0,3,100.000,0,0
143673,18伊泰01,1,10,0,3,102.200,0,0
143674,18临债01,1,10,0,3,100.000,0,0
143675,18方正12,1,10,0,3,100.000,0,0
143676,18津投02,1,10,0,3,100.000,0,0
143677,18临债02,1,10,0,3,100.000,0,0
143678,18新望01,1,10,3,3,101.000,0,0
143679,18龙湖04,1,10,208,3,99.770,0,0
143680,18西股01,1,10,0,3,100.000,0,0
143681,18中银投,1,10,10,3,102.500,0,0
143682,18中核01,1,10,0,3,100.000,0,0
143683,18铁牛01,1,10,0,3,100.000,0,0
143684,18建材05,1,10,0,3,100.000,0,0
143685,18中证G1,1,10,10,3,101.370,0,0
143686,18中证G2,1,10,0,3,100.000,0,0
143687,18建材06,1,10,0,3,100.000,0,0
143688,18泛海G2,1,10,0,3,100.000,0,0
143689,18建投01,1,10,104,3,100.800,0,0
143690,18齐鲁01,1,10,0,3,102.000,0,0
143691,18桂交02,1,10,20,3,101.510,0,0
143692,18当代02,1,10,0,3,100.000,0,0
143693,18华夏03,1,10,36,3,90.710,0,0
143694,18金地05,1,10,0,3,100.000,0,0
143695,18金地06,1,10,0,3,100.000,0,0
143696,18盛屯01,1,10,41,3,100.020,0,0
143697,18中民G1,1,10,106,3,100.000,0,0
143698,18华宇05,1,10,0,3,100.000,0,0
143699,18佛控01,1,10,0,3,100.680,0,0
143700,18宁资01,1,10,0,3,100.000,0,0
143701,18居然01,1,10,0,3,100.000,0,0
143704,18闽能01,1,10,0,3,100.000,0,0
143705,18蓝星01,1,10,12,3,100.500,0,0
143706,18中煤05,1,10,0,3,101.000,0,0
143707,18中煤06,1,10,0,3,101.500,0,0
143708,18中庚G1,1,10,0,3,100.000,0,0
143709,18诚通01,1,10,0,3,100.870,0,0
143712,18招商G5,1,10,0,3,100.000,0,0
143714,18实业02,1,10,0,3,100.000,0,0
143716,18国电03,1,10,0,3,100.000,0,0
143719,18渝高02,1,10,0,3,100.000,0,0
143720,18联泰01,1,10,0,3,100.000,0,0
143721,18建材07,1,10,0,3,100.000,0,0
143722,18建材08,1,10,0,3,100.000,0,0
143723,G18风电1,1,10,0,3,100.000,0,0
143724,18津投03,1,10,0,3,100.000,0,0
143725,18光明01,1,10,0,3,100.000,0,0
143727,18津投04,1,10,41,3,100.870,0,0
143728,18国科02,1,10,208,3,100.830,0,0
143729,18国科03,1,10,0,3,100.000,0,0
143730,18康美01,1,10,0,3,99.990,0,0
143731,18金隅01,1,10,0,3,100.000,0,0
143732,18国君G3,1,10,208,3,101.140,0,0
143733,18国君G4,1,10,0,3,100.000,0,0
143734,18金隅02,1,10,12,3,100.500,0,0
143735,18方正09,1,10,750,3,100.000,0,0
143736,18远海02,1,10,16,3,100.500,0,0
